OrderID,CustomerID,OrderDate,Category,Product,Quantity,UnitPrice,Discount,Revenue
O10977,C1113,2024-07-21,Electronics,Wireless Earbuds,2,7501.65,0.05,14253.13
O10978,C1279,2025-06-16,Furniture,Bed Frame,11,25222.16,0,277443.76
O10979,C1289,2025-06-02,Electronics,Bluetooth Speaker,2,7023.09,0.1,12641.56
O10980,C1326,2025-04-23,Home & Kitchen,Air Fryer,2,9068.12,0,18136.24
O10981,C1365,2025-04-25,Electronics,Bluetooth Speaker,3,4218.65,0.05,12023.15
O10982,C1322,2025-06-24,Furniture,Office Chair,4,10003.71,0,40014.84
O10983,C1197,2025-09-17,Home & Kitchen,Vacuum Cleaner,4,6087.79,0.15,20698.49
O10984,C1190,2025-07-21,Furniture,Office Chair,4,17111.73,0.15,58179.88
O10985,C1153,2025-08-05,Stationery,Planner,3,426.34,0,1279.02
O10986,C1117,2025-11-05,Electronics,Power Bank,2,6307.14,0.1,11352.85
O10987,C1131,2024-12-02,Furniture,Bed Frame,10,24371.85,0.05,231532.57
O10988,C1240,2024-09-19,Stationery,Desk Organiser,3,445.37,0.05,1269.3
O10989,C1201,2025-01-19,Furniture,Bookshelf,1,25146.22,0.1,22631.6
O10990,C1280,2025-07-22,Furniture,Study Table,1,20892.57,0,20892.57
O10991,C1358,2025-03-15,Stationery,Notebook Set,4,835.05,0.05,3173.19
O10992,C1231,2025-06-18,Electronics,Smart Watch,1,2140.23,0,2140.23
O10993,C1279,2025-12-26,Home & Kitchen,Mixer Grinder,12,10538.34,0,126460.08
O10994,C1137,2025-11-11,Apparel,Backpack,4,4676.52,0.15,15900.17
O10995,C1183,2025-06-04,Electronics,Wireless Earbuds,3,9005.42,0,27016.26
O10996,C1311,2025-05-18,Home & Kitchen,Vacuum Cleaner,2,12980.16,0.15,22066.27
O10997,C1330,2025-06-09,Home & Kitchen,Air Fryer,3,3091.43,0,9274.29
O10998,C1251,2024-05-21,Furniture,Study Table,3,21439.4,0,64318.2
O10999,C1252,2025-11-10,Furniture,Bookshelf,4,18738.83,0.1,67459.79
O11000,C1141,2025-05-01,Furniture,Study Table,2,7946.04,0.15,13508.27
O11001,C1194,2024-09-26,Furniture,Bed Frame,3,25388.82,0.15,64741.49
O11002,C1156,2025-03-29,Electronics,Wireless Earbuds,8,5544.0,0.15,37699.2
O11003,C1317,2025-08-22,Apparel,Jacket,5,3822.14,0.05,18155.17
O11004,C1065,2025-11-28,Furniture,Bookshelf,3,22809.12,0.15,58163.26
O11005,C1238,2025-12-25,Home & Kitchen,Water Purifier,4,13385.5,0,53542.0
O11006,C1195,2024-11-13,Furniture,Office Chair,1,18556.58,0,18556.58
O11007,C1144,2025-05-28,Electronics,Smart Watch,12,6458.14,0.1,69747.91
O11008,C1387,2025-06-14,Furniture,Office Chair,2,13329.73,0.1,23993.51
O11009,C1351,2025-07-26,Apparel,Sunglasses,10,3953.67,0,39536.7
O11010,C1037,2025-09-13,Home & Kitchen,Air Fryer,2,8068.71,0.15,13716.81
O11011,C1031,2025-08-19,Electronics,Bluetooth Speaker,4,3929.66,0,15718.64
O11012,C1183,2025-08-16,Electronics,Wireless Earbuds,1,9168.7,0,9168.7
O11013,C1026,2025-08-05,Electronics,Smart Watch,2,4794.82,0,9589.64
O11014,C1269,2025-07-27,Stationery,Desk Organiser,5,371.92,0.15,1580.66
O11015,C1297,2024-04-28,Apparel,Running Shoes,3,1955.16,0.05,5572.21
O11016,C1007,2024-09-20,Stationery,Pen Pack,3,214.61,0.1,579.45
O11017,C1080,2025-05-26,Furniture,Study Table,3,24868.0,0.05,70873.8
O11018,C1412,2025-12-18,Home & Kitchen,Vacuum Cleaner,2,3014.52,0,6029.04
O11019,C1148,2025-05-12,Stationery,Notebook Set,4,205.2,0,820.8
O11020,C1296,2025-12-24,Home & Kitchen,Vacuum Cleaner,3,13910.46,0.1,37558.24
O11021,C1107,2025-11-28,Apparel,Sunglasses,6,5486.33,0.1,29626.18
O11022,C1353,2025-04-17,Home & Kitchen,Mixer Grinder,4,3926.45,0.05,14920.51
O11023,C1221,2024-09-01,Electronics,Power Bank,2,8999.65,0.15,15299.4
O11024,C1023,2025-11-06,Stationery,Pen Pack,3,1047.45,0.05,2985.23
O11025,C1222,2025-08-31,Furniture,Bed Frame,3,21732.76,0.1,58678.45
O11026,C1097,2025-11-29,Home & Kitchen,Vacuum Cleaner,3,4481.71,0.15,11428.36
O11027,C1186,2025-08-06,Furniture,Bed Frame,3,9118.14,0,27354.42
O11028,C1342,2025-12-22,Apparel,Backpack,9,2532.44,0,22791.96
O11029,C1367,2025-11-15,Apparel,Sunglasses,1,1380.97,0,1380.97
O11030,C1094,2025-01-18,Furniture,Study Table,5,24023.12,0,120115.6
O11031,C1237,2024-05-29,Stationery,Desk Organiser,1,238.03,0.05,226.13
O11032,C1311,2025-12-25,Apparel,Running Shoes,2,5652.84,0,11305.68
O11033,C1059,2025-10-27,Electronics,Wireless Earbuds,3,4877.0,0,14631.0
O11034,C1159,2025-09-13,Stationery,Desk Organiser,5,171.88,0.1,773.46
O11035,C1121,2025-09-15,Apparel,Jacket,2,5593.79,0,11187.58
O11036,C1191,2025-03-14,Stationery,Desk Organiser,2,800.6,0.1,1441.08
O11037,C1074,2025-10-10,Apparel,Backpack,2,2033.36,0.1,3660.05
O11038,C1298,2024-12-19,Stationery,Desk Organiser,2,193.77,0.15,329.41
O11039,C1079,2025-11-05,Furniture,Office Chair,4,6220.35,0.15,21149.19
O11040,C1104,2025-03-15,Home & Kitchen,Vacuum Cleaner,1,4488.23,0.15,3815.0
O11041,C1070,2025-02-18,Stationery,Notebook Set,10,1179.56,0,11795.6
O11042,C1263,2025-11-16,Furniture,Bed Frame,2,19628.42,0.1,35331.16
O11043,C1282,2024-03-20,Apparel,Backpack,4,1151.17,0.15,3913.98
O11044,C1390,2025-09-08,Stationery,Notebook Set,1,730.12,0,730.12
O11045,C1376,2025-03-23,Stationery,Notebook Set,4,558.23,0.1,2009.63
O11046,C1057,2025-10-25,Apparel,Jacket,2,973.69,0,1947.38
O11047,C1109,2025-10-13,Electronics,Smart Watch,1,2739.61,0.05,2602.63
O11048,C1112,2025-01-22,Apparel,Jacket,9,3085.84,0.15,23606.68
O11049,C1218,2025-06-02,Apparel,Running Shoes,3,3124.63,0.1,8436.5
O11050,C1307,2025-03-18,Furniture,Bed Frame,1,24019.55,0,24019.55
O11051,C1271,2024-03-01,Apparel,Sunglasses,6,6115.82,0.15,31190.68
O11052,C1276,2025-10-27,Home & Kitchen,Air Fryer,2,13733.99,0,27467.98
O11053,C1271,2024-06-24,Electronics,Wireless Earbuds,6,8592.39,0,51554.34
O11054,C1385,2025-12-27,Apparel,Running Shoes,3,3997.06,0.1,10792.06
O11055,C1213,2025-11-28,Home & Kitchen,Water Purifier,3,4370.51,0.05,12455.95
O11056,C1321,2024-07-06,Stationery,Planner,1,521.11,0.1,469.0
O11057,C1276,2025-11-30,Stationery,Pen Pack,2,530.68,0.05,1008.29
O11058,C1074,2025-07-21,Home & Kitchen,Mixer Grinder,3,6159.51,0,18478.53
O11059,C1229,2025-08-03,Furniture,Bed Frame,8,12926.04,0.05,98237.9
O11060,C1222,2025-09-26,Furniture,Bed Frame,1,21081.27,0,21081.27
O11061,C1402,2025-04-14,Home & Kitchen,Mixer Grinder,1,13176.55,0,13176.55
O11062,C1046,2025-09-29,Home & Kitchen,Air Fryer,3,10054.41,0.15,25638.75
O11063,C1156,2025-05-10,Apparel,Jacket,3,5576.76,0.1,15057.25
O11064,C1005,2025-12-25,Stationery,Notebook Set,2,994.46,0.15,1690.58
O11065,C1315,2025-04-10,Stationery,Pen Pack,1,582.47,0,582.47
O11066,C1032,2025-07-10,Apparel,Running Shoes,9,2483.96,0.1,20120.08
O11067,C1286,2025-04-13,Stationery,Desk Organiser,2,221.87,0,443.74
O11068,C1271,2025-12-29,Home & Kitchen,Mixer Grinder,5,7835.81,0.15,33302.19
O11069,C1369,2025-11-30,Furniture,Office Chair,2,21828.34,0,43656.68
O11070,C1356,2025-10-13,Electronics,Smart Watch,4,3290.41,0,13161.64
O11071,C1108,2025-07-24,Furniture,Office Chair,2,15364.93,0.15,26120.38
O11072,C1057,2025-09-20,Stationery,Notebook Set,1,329.71,0.1,296.74
O11073,C1341,2025-05-25,Home & Kitchen,Mixer Grinder,3,4760.2,0,14280.6
O11074,C1171,2025-07-05,Electronics,Bluetooth Speaker,3,2322.42,0,6967.26
O11075,C1044,2025-04-26,Furniture,Bookshelf,1,18090.79,0.05,17186.25
O11076,C1303,2025-02-17,Home & Kitchen,Mixer Grinder,1,5748.06,0.1,5173.25
O11077,C1136,2025-10-31,Electronics,Bluetooth Speaker,4,1849.75,0.15,6289.15
O11078,C1396,2024-11-01,Stationery,Pen Pack,3,422.57,0.05,1204.32
O11079,C1105,2025-01-28,Home & Kitchen,Water Purifier,3,12758.89,0,38276.67
O11080,C1376,2025-05-16,Furniture,Office Chair,12,25370.56,0.15,258779.71
O11081,C1265,2025-12-06,Apparel,Backpack,10,3745.64,0,37456.4
O11082,C1087,2025-12-24,Apparel,Jacket,4,2604.41,0.05,9896.76
O11083,C1010,2024-12-18,Furniture,Study Table,10,5172.4,0.05,49137.8
O11084,C1201,2025-07-02,Stationery,Pen Pack,3,921.67,0.1,2488.51
O11085,C1255,2025-08-10,Stationery,Pen Pack,4,1149.98,0,4599.92
O11086,C1357,2025-05-11,Electronics,Smart Watch,2,6931.58,0,13863.16
O11087,C1223,2025-03-01,Furniture,Bed Frame,3,5816.22,0,17448.66
O11088,C1016,2025-05-05,Stationery,Planner,2,1061.52,0.05,2016.89
O11089,C1190,2025-10-01,Apparel,Backpack,2,4712.94,0.15,8012.0
O11090,C1135,2025-09-15,Electronics,Wireless Earbuds,1,8144.52,0.15,6922.84
O11091,C1347,2025-12-26,Home & Kitchen,Vacuum Cleaner,3,12047.01,0,36141.03
O11092,C1403,2024-10-22,Stationery,Pen Pack,8,875.18,0,7001.44
O11093,C1412,2025-08-18,Stationery,Pen Pack,1,291.41,0,291.41
O11094,C1007,2025-09-26,Electronics,Wireless Earbuds,2,5263.73,0.15,8948.34
O11095,C1065,2025-06-18,Furniture,Office Chair,2,17768.04,0.1,31982.47
O11096,C1132,2025-05-25,Furniture,Bed Frame,3,22843.68,0.15,58251.38
O11097,C1061,2024-11-22,Stationery,Notebook Set,2,452.75,0,905.5
O11098,C1344,2025-04-18,Electronics,Power Bank,11,8577.91,0.05,89639.16
O11099,C1166,2025-04-29,Home & Kitchen,Water Purifier,2,5529.33,0.15,9399.86
O11100,C1057,2025-10-14,Electronics,Smart Watch,3,2769.36,0.1,7477.27
O11101,C1163,2025-01-18,Furniture,Bed Frame,1,5930.07,0,5930.07
O11102,C1307,2025-03-25,Apparel,Jacket,3,5508.59,0,16525.77
O11103,C1070,2025-04-05,Electronics,Wireless Earbuds,9,6401.47,0.15,48971.25
O11104,C1313,2024-12-26,Electronics,Power Bank,3,2426.94,0,7280.82
O11105,C1113,2024-05-29,Electronics,Wireless Earbuds,1,5065.46,0,5065.46
O11106,C1344,2025-11-20,Home & Kitchen,Water Purifier,6,7823.58,0.15,39900.26
O11107,C1334,2025-01-09,Electronics,Bluetooth Speaker,10,8622.95,0.1,77606.55
O11108,C1252,2025-11-16,Stationery,Desk Organiser,3,441.6,0.05,1258.56
O11109,C1002,2025-07-29,Stationery,Pen Pack,5,369.61,0.15,1570.84
O11110,C1296,2024-09-25,Apparel,Sunglasses,6,5834.46,0,35006.76
O11111,C1348,2025-08-29,Electronics,Bluetooth Speaker,6,4959.46,0.05,28268.92
O11112,C1150,2025-09-20,Home & Kitchen,Vacuum Cleaner,3,6579.98,0,19739.94
O11113,C1081,2025-05-31,Apparel,Running Shoes,2,5400.84,0.05,10261.6
O11114,C1412,2025-07-25,Apparel,Backpack,3,2928.37,0.05,8345.85
O11115,C1257,2025-09-22,Home & Kitchen,Vacuum Cleaner,2,3852.01,0,7704.02
O11116,C1090,2025-10-03,Apparel,Jacket,4,4892.77,0,19571.08
O11117,C1162,2025-12-20,Electronics,Bluetooth Speaker,5,3929.01,0,19645.05
O11118,C1135,2025-08-04,Apparel,Jacket,4,909.3,0,3637.2
O11119,C1026,2025-05-13,Furniture,Bed Frame,3,18118.16,0.1,48919.03
O11120,C1329,2024-09-01,Home & Kitchen,Mixer Grinder,3,4320.68,0.1,11665.84
O11121,C1370,2024-12-25,Home & Kitchen,Mixer Grinder,1,12253.7,0,12253.7
O11122,C1146,2025-06-19,Electronics,Smart Watch,1,6923.23,0,6923.23
O11123,C1050,2025-11-25,Electronics,Bluetooth Speaker,2,7948.02,0,15896.04
O11124,C1050,2025-09-10,Home & Kitchen,Mixer Grinder,4,6645.65,0.15,22595.21
O11125,C1360,2024-12-09,Home & Kitchen,Mixer Grinder,1,10762.33,0.15,9147.98
O11126,C1131,2025-02-05,Stationery,Notebook Set,2,357.15,0,714.3
O11127,C1355,2025-05-28,Electronics,Smart Watch,3,8255.95,0.1,22291.07
O11128,C1066,2025-07-13,Apparel,Sunglasses,2,5205.47,0,10410.94
O11129,C1280,2025-08-12,Apparel,Jacket,3,2776.86,0,8330.58
O11130,C1408,2025-09-14,Home & Kitchen,Water Purifier,4,4848.63,0.1,17455.07
O11131,C1110,2025-09-03,Electronics,Power Bank,3,5283.99,0.15,13474.17
O11132,C1047,2025-07-21,Electronics,Wireless Earbuds,2,6192.05,0,12384.1
O11133,C1339,2025-06-16,Stationery,Pen Pack,1,1001.82,0.1,901.64
O11134,C1067,2025-03-19,Electronics,Bluetooth Speaker,12,7230.72,0.05,82430.21
O11135,C1393,2025-07-21,Apparel,Running Shoes,2,2570.9,0.15,4370.53
O11136,C1162,2025-07-17,Electronics,Bluetooth Speaker,13,5025.78,0,65335.14
O11137,C1260,2025-08-13,Electronics,Bluetooth Speaker,2,5856.88,0.05,11128.07
O11138,C1073,2025-08-08,Stationery,Pen Pack,8,1150.82,0,9206.56
O11139,C1040,2025-04-29,Electronics,Wireless Earbuds,2,2690.75,0,5381.5
O11140,C1294,2025-10-03,Furniture,Study Table,2,5155.04,0,10310.08
O11141,C1207,2024-11-05,Electronics,Power Bank,2,7297.05,0,14594.1
O11142,C1038,2025-11-11,Stationery,Notebook Set,2,966.52,0.1,1739.74
O11143,C1183,2025-08-06,Electronics,Power Bank,2,3775.58,0.1,6796.04
O11144,C1193,2025-01-10,Stationery,Planner,2,244.58,0,489.16
O11145,C1204,2025-11-11,Stationery,Desk Organiser,3,1002.94,0.15,2557.5
O11146,C1374,2024-09-10,Home & Kitchen,Mixer Grinder,1,2388.31,0,2388.31
O11147,C1180,2024-08-31,Electronics,Wireless Earbuds,7,2566.89,0.1,16171.41
O11148,C1034,2025-11-30,Apparel,Running Shoes,3,1095.06,0,3285.18
O11149,C1076,2025-04-24,Electronics,Wireless Earbuds,3,5827.94,0.05,16609.63
O11150,C1091,2025-12-06,Furniture,Study Table,2,9940.66,0.15,16899.12
O11151,C1225,2025-12-28,Apparel,Sunglasses,2,4390.14,0,8780.28
O11152,C1400,2024-12-26,Apparel,Backpack,4,3978.35,0.15,13526.39
O11153,C1229,2025-10-22,Home & Kitchen,Air Fryer,7,8857.39,0,62001.73
O11154,C1205,2025-09-11,Furniture,Bookshelf,6,13532.36,0.1,73074.74
O11155,C1182,2025-03-23,Stationery,Pen Pack,3,702.42,0.05,2001.9
O11156,C1171,2025-09-19,Apparel,Backpack,6,4792.25,0.1,25878.15
O11157,C1235,2024-05-16,Electronics,Smart Watch,4,8937.8,0.05,33963.64
O11158,C1185,2024-10-04,Stationery,Desk Organiser,2,389.73,0,779.46
O11159,C1406,2025-04-29,Stationery,Notebook Set,8,661.28,0.15,4496.7
O11160,C1180,2025-06-22,Stationery,Planner,7,502.23,0,3515.61
O11161,C1415,2025-05-05,Furniture,Bed Frame,1,12276.41,0,12276.41
O11162,C1348,2025-09-30,Electronics,Power Bank,11,6701.39,0.05,70029.53
O11163,C1284,2025-08-04,Electronics,Wireless Earbuds,2,7165.35,0,14330.7
O11164,C1314,2025-01-22,Apparel,Jacket,2,2429.44,0,4858.88
O11165,C1405,2025-01-16,Furniture,Bookshelf,3,17380.84,0,52142.52
O11166,C1045,2024-11-14,Furniture,Office Chair,11,8702.43,0,95726.73
O11167,C1412,2024-07-16,Apparel,Sunglasses,1,2122.0,0.05,2015.9
O11168,C1376,2025-10-20,Stationery,Pen Pack,5,248.7,0.05,1181.33
O11169,C1012,2025-04-04,Apparel,Jacket,5,4796.67,0.05,22784.18
O11170,C1304,2025-07-24,Home & Kitchen,Air Fryer,12,5913.42,0,70961.04
O11171,C1025,2025-07-18,Electronics,Smart Watch,4,6557.54,0,26230.16
O11172,C1342,2025-08-22,Home & Kitchen,Water Purifier,7,13697.78,0,95884.46
O11173,C1174,2024-09-26,Stationery,Notebook Set,3,844.63,0.15,2153.81
O11174,C1030,2025-07-13,Furniture,Study Table,5,7761.91,0.05,36869.07
O11175,C1240,2024-11-12,Electronics,Wireless Earbuds,3,3840.21,0,11520.63
O11176,C1316,2025-11-27,Apparel,Backpack,3,3427.23,0,10281.69
O11177,C1398,2024-10-28,Apparel,Backpack,4,5199.19,0,20796.76
O11178,C1089,2025-04-15,Home & Kitchen,Vacuum Cleaner,3,7632.57,0,22897.71
O11179,C1332,2025-04-26,Apparel,Jacket,2,3332.5,0.15,5665.25
O11180,C1270,2025-03-01,Stationery,Desk Organiser,3,256.75,0.15,654.71
O11181,C1047,2025-09-11,Apparel,Running Shoes,2,1688.73,0,3377.46
O11182,C1267,2025-05-16,Home & Kitchen,Water Purifier,1,2242.34,0.1,2018.11
O11183,C1402,2024-09-02,Apparel,Backpack,3,3915.14,0,11745.42
O11184,C1349,2025-04-15,Electronics,Smart Watch,3,8131.76,0.05,23175.52
O11185,C1405,2025-08-24,Apparel,Running Shoes,7,3833.09,0.1,24148.47
O11186,C1372,2025-06-01,Electronics,Bluetooth Speaker,7,6204.12,0.15,36914.51
O11187,C1352,2024-07-04,Furniture,Study Table,9,15812.35,0,142311.15
O11188,C1385,2025-08-27,Apparel,Sunglasses,3,4355.5,0,13066.5
O11189,C1257,2025-07-16,Home & Kitchen,Water Purifier,2,13294.78,0.1,23930.6
O11190,C1418,2024-07-26,Furniture,Study Table,4,17122.05,0,68488.2
O11191,C1126,2025-09-15,Furniture,Study Table,3,8243.33,0.1,22256.99
O11192,C1165,2025-09-18,Stationery,Pen Pack,11,937.68,0.05,9798.76
O11193,C1336,2025-10-09,Stationery,Desk Organiser,7,1133.93,0,7937.51
O11194,C1117,2025-06-07,Stationery,Notebook Set,2,670.87,0.05,1274.65
O11195,C1369,2025-07-13,Furniture,Office Chair,3,9445.08,0,28335.24
O11196,C1027,2025-05-21,Furniture,Bed Frame,2,24530.45,0,49060.9
O11197,C1295,2024-05-31,Furniture,Study Table,2,25627.8,0.05,48692.82
O11198,C1087,2025-10-04,Apparel,Backpack,3,4173.48,0,12520.44
O11199,C1347,2025-06-14,Electronics,Wireless Earbuds,9,5156.98,0.05,44092.18
O11200,C1118,2025-07-12,Apparel,Running Shoes,3,3254.97,0.05,9276.66
O11201,C1312,2025-01-03,Electronics,Bluetooth Speaker,1,2879.0,0.15,2447.15
O11202,C1021,2024-04-19,Stationery,Desk Organiser,3,174.02,0,522.06
O11203,C1162,2024-01-20,Furniture,Office Chair,11,25964.55,0.1,257049.04
O11204,C1168,2024-11-18,Apparel,Backpack,1,5331.2,0.05,5064.64
O11205,C1303,2025-08-21,Apparel,Backpack,2,5420.21,0.05,10298.4
O11206,C1113,2024-04-27,Apparel,Backpack,2,3263.62,0.15,5548.15
O11207,C1072,2025-12-15,Stationery,Planner,3,339.46,0,1018.38
O11208,C1397,2024-12-10,Home & Kitchen,Air Fryer,4,5828.02,0,23312.08
O11209,C1404,2024-12-05,Furniture,Bed Frame,1,21745.02,0.15,18483.27
O11210,C1244,2025-09-02,Home & Kitchen,Water Purifier,9,8033.79,0.15,61458.49
O11211,C1376,2025-09-01,Furniture,Study Table,12,12575.23,0,150902.76
O11212,C1355,2025-10-24,Electronics,Power Bank,2,9122.93,0.1,16421.27
O11213,C1017,2025-11-25,Stationery,Desk Organiser,1,1124.85,0.1,1012.36
O11214,C1109,2025-08-16,Apparel,Running Shoes,2,5116.89,0,10233.78
O11215,C1278,2024-11-10,Home & Kitchen,Water Purifier,2,7656.29,0.05,14546.95
O11216,C1219,2025-07-16,Home & Kitchen,Mixer Grinder,2,5011.78,0.1,9021.2
O11217,C1391,2025-05-28,Furniture,Study Table,2,12446.88,0.15,21159.7
O11218,C1053,2025-08-23,Home & Kitchen,Air Fryer,1,5859.13,0.15,4980.26
O11219,C1114,2025-11-29,Apparel,Sunglasses,2,6428.74,0,12857.48
O11220,C1185,2025-10-07,Furniture,Bookshelf,2,24316.4,0.15,41337.88
O11221,C1031,2025-07-09,Electronics,Bluetooth Speaker,1,9041.03,0.05,8588.98
O11222,C1255,2025-12-26,Home & Kitchen,Vacuum Cleaner,5,3667.24,0.05,17419.39
O11223,C1374,2025-12-05,Home & Kitchen,Air Fryer,3,11136.86,0,33410.58
O11224,C1024,2025-10-12,Electronics,Bluetooth Speaker,3,7349.84,0,22049.52
O11225,C1380,2024-12-13,Apparel,Jacket,1,1077.34,0.1,969.61
O11226,C1212,2025-07-30,Stationery,Planner,2,159.2,0.05,302.48
O11227,C1180,2024-12-30,Apparel,Jacket,12,953.82,0.1,10301.26
O11228,C1403,2024-12-08,Apparel,Jacket,7,2639.26,0,18474.82
O11229,C1155,2025-03-09,Furniture,Study Table,3,14225.17,0.15,36274.18
O11230,C1162,2025-01-14,Stationery,Pen Pack,8,455.82,0.15,3099.58
O11231,C1053,2025-07-17,Electronics,Bluetooth Speaker,1,6949.66,0,6949.66
O11232,C1353,2024-10-04,Home & Kitchen,Water Purifier,1,7032.29,0,7032.29
O11233,C1017,2025-11-24,Apparel,Backpack,6,3760.96,0.05,21437.47
O11234,C1405,2025-02-03,Apparel,Backpack,4,2829.72,0,11318.88
O11235,C1042,2025-08-07,Home & Kitchen,Water Purifier,1,4803.34,0,4803.34
O11236,C1059,2025-10-18,Apparel,Jacket,12,2240.81,0,26889.72
O11237,C1247,2025-03-23,Stationery,Desk Organiser,2,1125.83,0.05,2139.08
O11238,C1369,2024-09-13,Apparel,Sunglasses,2,1411.25,0.15,2399.12
O11239,C1154,2025-07-29,Apparel,Running Shoes,3,1956.57,0.15,4989.25
O11240,C1255,2025-12-04,Furniture,Bed Frame,5,9894.37,0.15,42051.07
O11241,C1127,2025-08-23,Furniture,Office Chair,2,24886.36,0,49772.72
O11242,C1351,2025-09-16,Apparel,Sunglasses,3,6405.04,0,19215.12
O11243,C1105,2025-08-08,Stationery,Notebook Set,7,622.95,0.15,3706.55
O11244,C1129,2025-04-19,Stationery,Notebook Set,5,720.68,0,3603.4
O11245,C1415,2025-04-14,Apparel,Jacket,1,1405.59,0.15,1194.75
O11246,C1059,2025-12-17,Home & Kitchen,Air Fryer,4,3097.97,0.05,11772.29
O11247,C1112,2025-01-15,Electronics,Smart Watch,10,8393.55,0,83935.5
O11248,C1237,2025-06-04,Electronics,Bluetooth Speaker,2,4613.44,0.05,8765.54
O11249,C1085,2025-12-08,Home & Kitchen,Air Fryer,7,10873.43,0,76114.01
O11250,C1071,2025-10-18,Apparel,Jacket,3,4260.54,0,12781.62
O11251,C1223,2024-12-02,Stationery,Planner,5,1041.13,0,5205.65
O11252,C1016,2025-03-22,Home & Kitchen,Mixer Grinder,1,13276.35,0,13276.35
O11253,C1336,2025-06-01,Electronics,Power Bank,7,5788.85,0,40521.95
O11254,C1215,2025-09-01,Furniture,Office Chair,3,18034.73,0,54104.19
O11255,C1304,2024-04-05,Furniture,Bookshelf,8,22434.39,0,179475.12
O11256,C1285,2025-01-23,Electronics,Power Bank,1,6075.98,0.15,5164.58
O11257,C1011,2025-05-27,Home & Kitchen,Mixer Grinder,9,11669.2,0.1,94520.52
O11258,C1054,2025-09-13,Apparel,Sunglasses,9,2085.0,0.05,17826.75
O11259,C1310,2025-12-29,Furniture,Bookshelf,3,5489.28,0,16467.84
O11260,C1331,2025-10-13,Home & Kitchen,Vacuum Cleaner,3,3676.14,0,11028.42
O11261,C1161,2025-07-14,Electronics,Bluetooth Speaker,11,8726.6,0.05,91192.97
O11262,C1304,2025-07-09,Apparel,Running Shoes,9,2601.7,0,23415.3
O11263,C1103,2025-11-13,Stationery,Notebook Set,1,1118.27,0,1118.27
O11264,C1077,2025-10-12,Furniture,Study Table,2,12829.78,0.15,21810.63
O11265,C1039,2025-08-09,Stationery,Notebook Set,3,1184.84,0.1,3199.07
O11266,C1389,2024-09-05,Electronics,Bluetooth Speaker,2,3312.12,0,6624.24
O11267,C1071,2025-12-23,Furniture,Bed Frame,3,19214.0,0.15,48995.7
O11268,C1333,2025-02-14,Stationery,Desk Organiser,1,579.5,0,579.5
O11269,C1336,2025-09-25,Home & Kitchen,Water Purifier,7,8619.82,0,60338.74
O11270,C1223,2025-11-24,Electronics,Smart Watch,7,6660.76,0.15,39631.52
O11271,C1265,2025-08-21,Stationery,Pen Pack,8,800.74,0.1,5765.33
O11272,C1348,2025-05-26,Furniture,Bed Frame,2,23402.47,0.1,42124.45
O11273,C1262,2025-09-02,Electronics,Wireless Earbuds,9,6570.25,0.05,56175.64
O11274,C1231,2025-05-21,Electronics,Power Bank,2,2425.73,0,4851.46
O11275,C1404,2025-05-12,Home & Kitchen,Air Fryer,2,5260.77,0.1,9469.39
O11276,C1259,2025-07-07,Furniture,Office Chair,3,17184.78,0,51554.34
O11277,C1200,2025-10-21,Electronics,Wireless Earbuds,3,7643.87,0.1,20638.45
O11278,C1259,2025-09-01,Electronics,Wireless Earbuds,2,4383.78,0,8767.56
O11279,C1400,2025-03-18,Electronics,Smart Watch,3,8874.45,0,26623.35
O11280,C1315,2025-01-20,Furniture,Bed Frame,1,7112.17,0.05,6756.56
O11281,C1162,2025-03-24,Stationery,Planner,4,586.58,0.15,1994.37
O11282,C1349,2025-08-27,Home & Kitchen,Air Fryer,7,5084.94,0,35594.58
O11283,C1376,2025-06-08,Stationery,Notebook Set,12,1171.45,0,14057.4
O11284,C1132,2025-11-11,Furniture,Bookshelf,3,21809.25,0,65427.75
O11285,C1110,2025-03-22,Stationery,Pen Pack,1,1195.45,0,1195.45
O11286,C1411,2025-11-24,Stationery,Planner,3,565.5,0.15,1442.02
O11287,C1043,2025-07-07,Furniture,Office Chair,3,21146.4,0,63439.2
O11288,C1055,2025-09-30,Home & Kitchen,Water Purifier,2,6267.75,0,12535.5
O11289,C1289,2025-01-24,Apparel,Backpack,2,6433.08,0,12866.16
O11290,C1268,2025-09-07,Furniture,Office Chair,3,9933.04,0.1,26819.21
O11291,C1005,2025-04-22,Apparel,Sunglasses,2,6291.6,0.15,10695.72
O11292,C1294,2024-07-11,Electronics,Bluetooth Speaker,3,9047.58,0,27142.74
O11293,C1207,2024-11-26,Home & Kitchen,Air Fryer,5,4891.77,0,24458.85
O11294,C1077,2025-05-03,Stationery,Desk Organiser,2,374.78,0,749.56
O11295,C1213,2025-07-07,Furniture,Bookshelf,5,13906.61,0,69533.05
O11296,C1382,2025-10-01,Stationery,Pen Pack,2,208.7,0,417.4
O11297,C1118,2025-08-05,Apparel,Running Shoes,1,2940.67,0,2940.67
O11298,C1033,2025-02-26,Home & Kitchen,Air Fryer,5,11724.46,0.15,49828.95
O11299,C1103,2025-03-27,Electronics,Bluetooth Speaker,3,3338.9,0,10016.7
